56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,55,56,0,0,0,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
75,45,45,45,45,45,45,45,45,45,46,0,0,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,46,0,0,54,55,55,56,0,0,0,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
85,65,65,65,65,65,65,65,51,52,66,0,0,64,84,55,85,65,65,65,65,65,65,51,52,52,52,51,65,65,84,55,55,56,0,0,54,55,55,56,0,0,0,105,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,84
56,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,105,65,65,66,0,0,54,55,55,56,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
56,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,64,51,52,104,0,0,0,57,0,0,0,47,0,0,0,47,0,0,0,47,0,0,0,54
56,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,56,0,0,44,46,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,57,0,0,0,57,0,0,0,57,0,0,0,57,0,0,0,57,0,0,0,54
56,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,56,0,0,54,56,0,0,0,0,0,0,0,71,73,57,0,0,0,0,0,0,0,0,57,0,0,0,57,0,0,0,57,0,0,0,57,0,0,0,57,0,0,0,54
56,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,56,0,0,54,56,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,57,0,0,0,67,0,0,0,57,0,0,0,57,0,0,0,57,0,0,0,54
56,0,0,0,44,46,0,44,45,45,45,45,45,45,74,55,56,0,0,54,56,0,0,0,0,0,0,0,71,73,57,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,57,0,0,0,57,0,0,0,57,0,0,0,54
56,0,0,0,105,66,0,64,65,86,65,65,65,65,84,55,56,0,0,54,56,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,95,45,45,45,45,45,45,45,76,45,45,45,76,45,45,45,94,0,0,0,54
56,0,0,0,57,0,0,0,0,57,0,0,0,0,54,55,56,0,0,54,56,0,0,0,0,0,0,0,71,73,57,0,0,0,0,0,0,0,0,54,85,65,65,65,65,65,65,65,52,65,51,65,65,65,65,65,0,0,0,54
56,0,0,0,57,0,47,0,0,57,0,44,46,0,54,55,56,0,0,54,56,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,54,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
56,0,0,0,57,0,57,0,0,57,0,105,66,0,64,51,66,0,0,54,56,0,0,0,0,0,0,0,71,73,57,0,0,0,0,0,0,0,0,54,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
66,0,0,0,57,0,67,0,0,67,0,67,0,0,0,0,0,0,0,54,56,0,0,0,0,0,0,0,0,0,57,0,0,44,46,0,0,0,0,54,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,56,0,0,0,0,0,0,0,0,0,57,0,0,64,66,0,0,0,0,54,56,0,0,0,0,0,0,0,0,0,0,0,0,0,44,45,45,45,45,74
46,0,0,0,95,45,45,45,45,46,0,44,45,45,45,45,45,45,45,74,56,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,54,75,45,45,45,45,45,45,46,0,44,45,45,45,45,74,85,65,84,55,55
75,45,45,45,74,55,55,55,55,75,45,74,55,55,55,55,55,55,55,55,75,45,46,0,0,44,45,45,45,45,76,45,46,0,0,0,0,44,45,74,85,65,65,65,65,65,65,66,0,64,65,65,65,65,65,66,0,64,65,84
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,85,65,66,0,0,64,65,65,65,65,65,65,104,0,0,0,0,105,65,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,0,0,0,0,0,0,0,0,47,0,0,57,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,46,0,0,0,54
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,0,44,45,45,45,45,45,45,94,0,0,57,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,66,0,0,0,54
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,0,105,65,65,65,65,65,65,66,0,0,95,45,45,45,45,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,0,67,0,0,0,0,0,0,0,0,0,64,65,65,65,65,66,0,0,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,46,0,44,45,74
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,0,0,0,44,45,45,45,45,46,0,0,0,0,0,0,0,0,0,0,64,65,65,65,65,65,65,65,65,65,65,65,65,65,86,66,0,64,65,84
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,0,0,0,54,55,55,55,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,54
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,0,0,0,64,65,65,65,65,104,0,0,0,0,0,0,0,0,0,44,45,45,46,0,0,0,0,0,44,45,46,0,0,0,57,0,0,0,0,54
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,54,55,55,56,0,0,0,0,0,54,55,56,0,0,0,57,0,44,45,45,74
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,0,0,0,0,0,0,0,0,95,45,45,45,45,45,45,45,45,45,74,55,55,75,45,45,45,45,45,74,55,56,0,0,0,67,0,54,55,55,55
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,0,0,0,0,0,0,0,0,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66,0,0,0,0,0,64,65,65,84
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,75,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,46,91,91,91,91,44,45,45,45,45,45,45,74
