45,45,46,0,0,0,0,0,0,0,0,0,0,54,55,55,55,55,55,55
55,55,56,0,0,0,0,0,0,0,0,0,0,54,55,55,55,55,55,55
55,55,56,0,0,0,0,0,0,0,0,0,0,64,65,51,65,65,65,84
55,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
55,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
55,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
55,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
55,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
55,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
51,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,45,45,45,45,45,45,46,0,0,0,0,0,0,0,0,0,0,0,0
64,65,65,52,52,65,51,66,0,0,0,44,45,45,45,45,45,45,45,45
0,0,0,0,0,0,0,0,0,0,0,105,65,65,65,52,51,52,65,84
0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,54
0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,54
0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,54
0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,92
0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,54
0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,54
0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,64
0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,44
0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,54
0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,54
0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,64
0,0,0,0,44,45,45,94,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,64,65,65,104,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
45,45,45,45,46,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
85,65,52,65,66,0,0,95,45,45,45,45,46,0,0,71,72,72,72,73
56,0,0,0,0,0,0,64,65,51,65,52,66,0,0,71,72,72,72,73
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,45,45,45,91,45,45,46,83,83,83,83,44,45,45,91,45,45,91,45
